id	px	py	stellar_mass
8064001666	-1.199485e+00	-1.617499e+00	+2.279644e+07
8064001916	-2.769715e+00	-2.458642e+00	+1.233579e+08
8064002006	+8.618197e+00	-7.292658e+00	+3.339141e+07
8064002041	+8.714414e+00	+6.534401e+00	+9.596684e+06
8064002984	-8.949687e+00	+5.657488e+00	+7.679214e+06
8064003080	-2.220568e+00	+8.572357e+00	+6.576592e+06
8064003088	-7.710978e+00	+8.912339e-01	+1.295556e+07
8064003272	-1.480187e+00	+8.829099e+00	+5.221762e+07
8064003429	+5.135611e+00	-3.182259e+00	+2.501806e+07
8064003751	-8.539597e+00	-9.047824e+00	+2.323709e+07
8064004043	+5.442586e+00	-6.584005e+00	+2.823948e+06
8064004248	+6.301320e-02	+7.132854e+00	+6.730139e+07
8064004550	+3.411666e+00	+8.898771e+00	+2.346934e+08
8064004810	+7.202424e+00	-5.815654e+00	+2.236005e+07
8064005632	+1.363981e-01	+8.901703e+00	+8.962928e+06
8064005909	+2.162165e+00	-7.533678e+00	+7.347874e+09
8064006562	+2.195497e+00	+2.339591e+00	+7.067631e+07
8064006627	-3.192027e+00	+4.481876e+00	+3.127030e+07
8064006639	-8.672624e+00	+2.200267e+00	+2.956867e+07
8064007309	-2.285643e+00	-6.053419e+00	+1.943227e+07
8064007500	-1.701588e+00	+7.053981e+00	+8.588765e+07
8064007617	-8.777545e+00	+8.437833e+00	+3.164809e+08
8064007781	-7.426527e+00	-7.148428e+00	+6.739454e+06
8064007803	-3.453793e-01	+1.572593e+00	+2.741224e+07
8064008015	+4.234926e+00	-1.673329e+00	+1.710333e+07
8064008374	-6.556216e+00	-1.760360e-01	+1.314484e+07
8064008388	-9.298640e+00	+1.746123e+00	+4.309898e+07
8064008536	-1.491410e+00	+2.182795e+00	+2.630518e+07
8064008641	+6.331900e+00	-2.835754e+00	+5.256785e+07
8064008877	-3.181743e+00	+1.105701e+00	+3.398824e+07
8064009015	-4.693611e+00	-5.861833e+00	+9.285880e+07
8064009048	+5.310773e+00	-1.722950e+00	+9.619984e+06
8064009225	+3.109102e+00	+2.199632e+00	+5.867931e+06
8064009264	+5.262670e+00	-9.657443e+00	+1.763468e+07
8064009306	-6.302516e+00	+7.823740e-01	+7.670602e+06
8064009694	+4.473693e+00	-4.099645e+00	+2.329653e+07
8064009701	-8.231009e-01	-5.571611e+00	+3.154710e+07
8064009816	-3.089191e+00	-2.703613e+00	+7.191456e+06
8064009990	-6.335402e+00	-3.411212e+00	+1.297917e+08
8064010148	+8.607411e-01	-2.053594e+00	+1.359085e+07
8064010322	+9.648487e+00	+7.249059e+00	+2.763293e+07
8064010665	-3.229192e+00	-3.163003e+00	+1.356988e+07
8064010847	-1.253571e+00	+8.015836e-01	+7.592483e+06
8064011178	+3.025487e+00	-6.071965e+00	+6.151590e+06
8064011322	-2.786611e+00	-2.167025e+00	+7.351361e+06
8064011563	-8.126274e+00	-9.829193e-01	+7.260210e+06
8064011573	-4.786017e+00	-8.702662e+00	+5.763916e+07
8064011596	+5.077417e+00	-8.109160e+00	+6.224060e+06
8064011632	+1.519876e+00	-7.085417e+00	+1.002254e+07
8064011894	-4.480632e+00	+8.198227e+00	+9.037628e+06
8064012011	+9.888685e+00	-3.087854e+00	+2.106622e+07
8064012103	+2.236798e+00	+4.889539e+00	+1.641256e+07
8064012137	+4.239486e+00	-7.034707e+00	+1.152997e+07
8064012422	+5.231764e+00	-7.520409e+00	+9.138737e+06
8064012638	+9.431993e+00	-6.177604e+00	+2.110149e+07
8064012848	-3.311383e+00	-5.353579e+00	+5.903798e+06
8064012915	+3.141951e+00	-7.712482e+00	+1.167257e+07
8064013179	+1.922299e+00	-2.014018e+00	+1.453194e+07
8064013310	-2.691749e+00	-3.916375e+00	+1.417709e+07
8064013627	+3.068369e+00	-7.912868e+00	+1.679484e+08
8064013984	-4.321332e+00	+7.490367e+00	+1.150918e+07
8064014173	-4.129974e+00	+7.894630e+00	+1.164540e+07
8064014231	+5.432840e+00	-8.391453e+00	+9.146487e+07
8064014425	+2.569626e+00	-7.366420e+00	+2.467339e+08
8064014513	+6.099307e+00	+7.158667e+00	+4.504865e+09
8064014689	-4.122576e+00	-8.155375e+00	+2.610443e+08
8064014744	-1.467201e+00	-9.095711e+00	+6.378073e+07
8064014996	-3.007349e+00	-6.214564e+00	+6.319878e+07
8064015055	+8.588272e+00	+2.865982e+00	+1.644671e+08
8064015270	+8.472895e+00	+9.765619e+00	+3.619387e+07
8064015558	-4.584116e-01	+5.165626e+00	+3.648698e+07
8064015664	-1.512193e+00	+9.469613e+00	+5.243635e+07
8064015721	-7.349037e+00	+4.314889e+00	+1.952419e+08
8064015728	+5.137864e+00	+8.288488e-01	+1.156622e+08
8064015806	+8.150688e+00	-3.239376e+00	+3.517803e+08
8064015890	-3.352745e+00	-2.799143e+00	+5.076188e+08
8064015909	-4.561744e+00	-7.663873e+00	+1.447935e+07
8064016096	+7.208620e+00	+2.061720e+00	+4.111074e+07
8064016254	-3.750772e+00	-4.876080e+00	+2.742989e+07
8064016255	-3.490764e+00	-5.295672e+00	+5.660578e+07
8064016333	-8.478531e+00	+5.241434e+00	+2.310554e+07
8064016360	-3.153026e+00	-3.076374e+00	+4.798849e+07
8064016477	-5.424024e+00	-3.822792e+00	+3.852072e+07
8064016710	+3.264338e+00	-5.674408e+00	+2.810805e+07
8064017018	-9.410997e+00	+2.015814e+00	+3.123599e+07
8064017176	-1.760243e+00	+8.351871e+00	+2.284667e+08
8064017615	-8.472178e+00	+2.913055e+00	+2.432584e+07
8064017674	+7.452702e+00	-4.347700e+00	+8.319176e+07
8064017746	-2.052418e-01	+6.752975e-01	+2.053010e+08
8064018035	+3.984811e+00	-6.412411e+00	+4.265629e+07
8064018076	-1.053730e+00	-4.240275e+00	+6.510753e+07
8064018077	-1.384424e+00	-4.456139e+00	+2.029570e+07
8064018084	-1.653484e+00	-4.514785e+00	+9.454072e+07
8064018437	+5.931516e+00	+8.538170e+00	+2.611993e+07
8064018503	+8.063483e+00	-7.181017e-01	+1.260832e+08
8064018651	-7.479276e+00	-4.437504e+00	+2.023227e+08
8064018775	+1.011155e+01	+4.056353e+00	+7.425561e+07
8064018803	-7.185515e+00	-6.117908e+00	+2.620008e+07
8064019134	-7.279807e+00	-6.938103e+00	+1.014936e+08
8064019290	-3.044184e+00	-8.273637e+00	+6.542125e+07
8064019437	-1.250755e+00	-3.936120e+00	+2.314693e+07
8064019443	+4.450393e+00	-2.010023e+00	+2.410384e+08
8064019549	-9.970851e+00	+8.658043e+00	+2.401364e+08
8064019550	-8.803639e+00	+5.028438e+00	+4.217016e+08
8064019786	+3.052373e+00	+2.444258e+00	+1.392679e+09
8064019883	-8.121821e+00	+4.776072e+00	+4.929201e+07
8064019946	-5.075463e+00	+6.363573e+00	+1.440904e+08
8064020237	-4.708805e+00	-8.056868e+00	+7.546834e+07
8064020434	+1.304242e+00	-5.947784e+00	+1.685723e+07
8064020988	-2.575244e+00	-7.824329e+00	+1.399941e+08
8064021015	-3.720548e+00	-3.422925e+00	+1.428053e+08
8064021183	-3.713735e+00	-7.485415e-01	+3.401210e+09
8064021184	-3.827559e+00	-7.979744e-01	+5.677412e+07
8064021359	+4.352902e+00	-4.129535e+00	+3.950205e+08
8064021390	+7.254555e-01	+6.317367e+00	+1.913598e+07
8064021859	-3.712844e+00	-1.706931e+00	+2.519113e+08
8064021863	-4.390274e+00	-1.123797e+00	+1.153068e+08
8064021864	-5.196734e+00	+1.800531e+00	+1.999903e+07
8064022016	-5.254373e+00	-5.790353e+00	+3.284717e+08
8064022046	-9.091373e+00	-1.154386e-01	+1.184132e+08
8064022074	+9.209618e+00	-9.513897e-01	+1.695677e+08
8064022275	-7.903931e+00	-3.138706e-01	+3.040769e+08
8064022296	+2.023883e+00	-2.707794e+00	+5.537462e+07
8064022398	-3.589712e-01	-2.562968e+00	+7.717051e+08
8064022696	+7.455508e+00	+8.886877e+00	+8.740401e+08
8064022819	-3.272611e+00	-1.830995e+00	+8.725365e+07
8064022830	-5.288312e+00	-2.429488e+00	+2.774859e+10
8064022873	-7.179397e+00	-6.682348e+00	+1.541046e+07
8064022989	+8.341394e-01	-8.626727e+00	+2.096665e+07
8064023187	-3.203950e-01	+1.903482e+00	+5.775242e+08
8064023238	-5.923075e+00	+3.117816e+00	+7.380924e+07
8064023568	-6.544786e+00	-1.008336e+01	+4.606286e+10
8064023595	-2.743085e+00	-7.419256e+00	+5.819586e+06
8064023721	-6.236587e-02	+4.139250e+00	+2.760224e+07
8064023930	+1.183716e+00	+1.972371e+00	+1.824576e+07
8064024093	-3.342093e+00	+1.902109e+00	+2.872752e+08
8064024183	-3.574732e+00	-6.288878e+00	+2.491648e+07
8064024350	+9.352916e-02	-2.268588e+00	+4.038752e+07
8064024519	+1.208330e-01	+7.782169e+00	+2.107133e+08
8064024569	+7.402382e+00	+5.327609e+00	+3.278612e+07
8064024644	+9.045407e+00	+2.730573e+00	+5.095456e+07
8064024691	-1.835453e+00	-4.477761e+00	+3.922452e+07
8064024828	+1.252093e-01	+3.514006e+00	+5.830980e+07
8064024866	-8.423768e+00	+3.237396e+00	+3.060919e+07
8064025048	-5.869031e+00	-7.678369e+00	+3.363797e+08
8064025204	-7.181284e+00	+7.581190e+00	+1.128774e+07
8064025212	+1.182933e+00	-5.275362e+00	+2.803417e+07
8064025538	-9.521155e+00	+9.528565e+00	+8.788269e+07
8064025833	+6.082507e+00	-9.704949e+00	+7.087769e+07
8064025927	-5.009810e+00	+6.099728e+00	+2.322749e+08
8064025930	-9.097082e+00	-5.144056e+00	+8.857033e+07
8064025939	-8.780634e+00	-1.937961e+00	+3.635808e+07
8064026076	+9.477808e+00	+1.165470e+00	+1.022103e+08
8064026104	-3.341170e+00	+1.977181e-01	+4.151807e+07
8064026514	+9.236887e-01	+3.962225e+00	+1.086768e+08
8064026562	-2.871739e+00	+8.425314e+00	+5.535255e+07
8064026951	-6.397804e+00	+8.665227e+00	+5.266756e+07
8064027080	-9.016351e+00	-5.809576e+00	+1.807573e+08
8064027108	-6.041087e+00	-5.871979e+00	+5.394540e+07
8064027110	-2.238306e+00	-4.460731e+00	+7.134716e+07
8064027208	-4.705806e-01	+4.645948e+00	+3.277814e+08
8064027295	+5.806884e+00	-5.214309e+00	+2.103315e+08
8064027315	-7.613971e+00	-9.933271e+00	+2.187962e+07
8064027319	+7.557127e+00	+4.330840e-01	+4.203744e+07
8064027322	+3.101532e+00	+1.326493e+00	+5.499957e+07
8064027552	-2.629677e+00	+9.753723e+00	+3.335590e+08
8064027961	-9.233162e+00	-1.681059e+00	+1.611433e+08
8064028025	-6.408467e+00	+2.541920e+00	+2.093059e+08
8064028277	+7.183346e+00	+7.460365e+00	+8.780792e+07
8064028304	-2.354460e+00	-1.627741e+00	+9.074652e+07
8064028356	-8.268253e+00	+2.358543e+00	+1.123014e+08
8064028363	-1.604159e+00	-2.851598e+00	+6.257166e+07
8064028427	-3.940362e+00	+5.267185e+00	+2.779021e+07
8064028675	-2.297101e+00	-4.807968e+00	+6.657392e+07
8064028680	-3.949359e+00	+7.437383e+00	+1.602037e+07
8064028681	-1.139207e+00	+5.259277e+00	+7.775251e+07
8064028898	+1.199281e+00	-3.671637e+00	+2.837895e+09
8064028985	+1.826030e+00	-9.268138e+00	+1.350970e+07
8064028986	+6.498565e+00	-8.040403e+00	+4.598793e+07
8064029108	+2.133092e+00	-1.838688e+00	+1.929346e+07
8064029257	+6.278651e+00	-1.458589e-01	+2.111001e+08
8064029289	-4.004938e-02	+3.711248e+00	+1.821316e+07
8064029546	-9.167928e+00	+2.479844e+00	+9.755215e+08
8064029548	+2.022733e+00	-4.430055e+00	+1.177370e+08
8064029637	+1.029769e+00	-9.753624e+00	+6.782230e+07
8064029700	-8.053654e+00	+4.961765e+00	+2.742581e+07
8064029802	+1.573707e+00	-2.775129e+00	+3.474628e+07
8064029857	-6.226959e+00	+7.879936e+00	+2.050386e+09
8064029977	-3.745750e+00	+1.570230e+00	+7.392495e+07
8064030155	+2.479472e+00	-4.105685e+00	+1.333408e+07
8064030186	-9.390761e+00	+8.382501e+00	+9.750709e+07
8064030349	-5.754411e+00	-4.375103e+00	+1.789744e+08
8064030362	-1.918530e+00	-7.686168e-01	+1.650140e+08
8064030673	+2.103549e+00	-7.842168e+00	+1.406316e+08
8064030680	-7.056972e+00	+4.760019e+00	+3.039795e+08
8064030824	-8.041748e+00	+8.424376e+00	+1.216591e+08
8064031082	-8.739189e+00	+5.362172e+00	+1.517100e+08
8064031083	-8.637519e+00	+5.117273e+00	+5.460706e+07
8064031262	-9.537277e+00	+5.682335e+00	+1.190253e+08
8064031344	-2.780373e+00	-3.858451e+00	+1.179936e+08
8064031361	-7.634293e-01	-4.981217e+00	+1.651991e+07
8064031522	+3.198996e+00	+2.615660e+00	+5.141848e+07
8064031693	+1.276961e+00	-7.342370e+00	+2.210361e+07
8064031846	-5.764620e+00	-3.206861e+00	+8.654077e+07
8064031886	+2.714441e-01	-5.280396e+00	+5.170347e+07
8064032046	-7.491652e+00	-7.172923e+00	+2.119848e+07
8064032207	-5.766569e+00	+6.375123e+00	+2.671458e+08
8064032243	+3.637947e+00	-9.793542e+00	+1.812391e+07
8064032635	+2.177794e+00	+7.535696e-01	+9.908866e+07
8064032674	+8.766155e+00	+6.119324e+00	+1.943532e+07
8064032711	+4.210250e+00	+1.008561e+01	+1.530976e+08
8064032833	+5.544130e+00	+8.318976e+00	+1.487990e+08
8064033116	-1.667467e+00	-2.195723e+00	+7.070082e+07
8064033143	+1.541787e-01	+1.560908e+00	+2.760658e+07
8064033144	+1.521610e-01	+1.791575e+00	+5.343643e+07
8064033209	-2.652155e+00	-2.554261e+00	+2.158401e+08
8064033350	-3.786572e+00	-8.697547e-01	+1.708053e+08
8064033410	-4.119698e+00	-5.019019e+00	+7.768565e+07
8064033492	+5.213413e+00	-6.958374e+00	+1.113686e+08
8064033513	-3.465292e+00	-1.103993e+00	+3.246043e+08
8064033529	-4.813098e+00	-7.894915e+00	+4.419298e+07
8064033718	-2.096843e+00	-3.928659e+00	+1.221069e+08
8064033788	-1.928031e+00	-3.127426e+00	+5.579341e+07
8064034035	-7.884083e+00	+3.090040e+00	+2.333225e+08
8064034037	-7.841783e+00	+3.650529e+00	+5.958981e+07
8064034374	-7.586193e+00	-7.523488e+00	+6.978723e+07
8064034689	-5.143300e+00	-8.505485e+00	+1.273590e+07
8064034714	+5.093979e+00	+7.373771e+00	+4.429104e+07
8064034804	-3.619532e+00	+1.709379e+00	+1.182556e+08
8064034872	-6.148490e+00	+8.308351e+00	+7.984177e+07
8064034976	-6.992119e+00	-9.499313e+00	+3.173757e+08
8064035045	+8.679337e+00	-4.136000e+00	+1.888103e+07
8064035074	+6.142493e+00	+2.776298e+00	+3.766340e+07
8064035235	-6.331887e+00	+4.702866e+00	+1.109099e+07
8064035275	-7.665421e+00	+2.806122e+00	+6.084131e+08
8064035276	-7.215316e+00	+2.839396e+00	+6.901582e+07
8064035355	-7.303611e+00	-5.927376e+00	+8.708763e+06
8064035450	-2.400151e+00	-5.600016e+00	+2.628228e+08
8064035648	-8.348576e+00	+5.637641e+00	+2.025384e+10
8064035687	-2.569242e+00	+4.933412e+00	+3.522924e+08
8064035759	-3.393842e+00	+4.786901e+00	+4.679074e+07
8064035791	-3.956764e+00	+3.041357e+00	+2.908262e+07
8064035796	-8.934538e+00	-2.923787e+00	+2.942730e+07
8064035873	-5.955548e+00	+3.652169e+00	+3.957035e+07
8064035894	-5.673350e+00	+4.671530e+00	+5.354073e+07
8064036059	-3.211460e-01	-6.580862e+00	+2.229684e+08
8064036115	-2.226447e+00	+4.862088e-01	+3.635377e+07
8064036241	+4.262001e+00	+4.215816e+00	+2.165902e+08
8064036305	-3.950218e+00	+6.452519e+00	+2.069275e+07
8064036323	-7.162389e+00	+7.519330e+00	+7.616992e+07
8064036384	-9.711081e+00	-4.623432e-01	+3.458999e+08
8064036493	+1.859397e+00	+1.357695e+00	+2.643626e+07
8064036624	+5.794983e+00	-5.703940e+00	+7.380661e+07
8064037220	-6.194699e+00	-9.875260e+00	+8.130464e+07
8064037473	+2.503014e+00	-8.036721e+00	+1.683410e+08
8064037650	+4.412089e+00	-8.749620e+00	+1.685961e+08
8064038110	-3.035721e+00	+5.712426e+00	+2.804604e+07
8064038252	+4.466494e+00	+3.958818e+00	+1.215667e+07
8064038302	-1.276246e+00	+2.624031e+00	+1.601216e+07
8064038641	+9.639985e+00	+3.649407e+00	+3.409118e+07
8064038643	-7.283696e+00	+2.196013e+00	+1.261183e+07
8064038787	+3.451113e+00	-4.965668e+00	+8.014422e+06
8064039043	+5.874007e+00	+3.665826e+00	+3.849266e+07
8064039431	-5.483969e+00	+6.952473e+00	+1.848297e+07
8064039727	-2.671428e+00	+7.071911e+00	+5.316279e+06
8064040071	+7.650464e+00	-7.192843e+00	+7.981010e+06
8064040458	+1.219171e+00	+5.869780e+00	+4.659979e+07
8064040492	-4.526556e+00	-7.060802e+00	+1.584998e+07
8064041145	+2.447903e+00	-4.874793e+00	+3.991415e+06
8064041194	+2.297701e+00	-4.656891e+00	+2.983750e+07
8064041613	-8.429017e+00	-3.556876e+00	+9.325308e+06
8064042054	+9.154297e+00	+3.141944e+00	+2.392078e+07
8064042606	+5.405296e+00	-7.655557e+00	+6.842339e+06
8064042852	-1.722705e+00	+9.308852e+00	+3.078603e+07
8064042927	-1.710443e+00	-6.187533e+00	+1.501091e+07
8064043973	-5.348806e+00	-5.969983e+00	+3.042343e+07
8064043979	+3.834269e+00	-1.999479e-01	+1.180245e+08
8064044323	-3.443172e+00	-3.426344e+00	+1.578485e+07
8064044455	+7.033906e+00	+3.997395e+00	+1.586728e+07
8064044830	+8.546331e+00	+3.464614e+00	+5.210248e+07
8064044887	+4.823711e+00	+9.744061e+00	+1.014526e+07
8064045083	-1.383264e+00	+6.526837e+00	+1.158062e+07
8064045467	-5.455562e+00	+4.760954e+00	+4.990770e+06
8064045524	+1.115407e+00	-9.116006e+00	+1.986783e+07
8064045778	-6.709357e+00	+7.864487e+00	+7.007108e+07
8064046305	-2.440235e+00	+5.522662e+00	+9.896682e+06
8064046447	+1.576038e+00	+7.074112e+00	+1.862657e+07
8064046635	+6.046659e+00	-8.777294e-01	+2.327162e+06
8064046637	-1.662636e-01	-3.800609e+00	+1.562959e+07
8064046737	+8.947844e+00	+4.874312e+00	+5.277256e+06
8064048207	-8.926315e+00	-2.170911e+00	+2.018376e+07
8064048218	+3.190294e+00	+7.550891e+00	+1.097869e+07
8064048304	-1.395707e+00	-9.799860e+00	+5.664621e+07
8064048525	-2.079483e+00	-3.979002e+00	+7.915992e+06
8064048871	+4.171352e+00	+3.849997e+00	+1.866397e+07
8064049282	+8.725488e+00	-5.939127e+00	+7.378199e+06
8064050268	-8.599856e+00	+1.799038e+00	+3.016900e+07
8064050381	+4.679075e+00	+8.372114e+00	+2.137115e+07
8064050504	+9.120478e-01	+3.173379e+00	+1.734796e+07
8064051046	+7.470280e+00	-6.777218e+00	+6.675012e+06
8064051606	+5.256361e+00	+5.717260e+00	+5.201524e+06
8064051743	+7.991204e+00	-6.592817e+00	+1.071610e+07
8064051821	-8.334923e-02	-8.853115e+00	+1.467542e+07
8064052242	-8.537732e+00	-1.404985e+00	+1.158333e+08
8064052450	-1.552423e-01	+4.663592e+00	+8.790451e+06
8064052563	+4.005875e+00	+1.062113e+00	+5.599964e+06
8064053118	-6.702115e+00	-3.649222e+00	+1.268010e+07
8064053325	-9.538437e+00	-6.437984e+00	+3.515169e+07
8064053487	-4.404013e+00	-2.283744e+00	+1.224695e+07
8064053921	+6.109856e+00	+8.172047e+00	+1.273243e+07
8064054165	-4.488438e+00	+9.881932e+00	+2.688611e+07
8064054418	-7.658220e+00	+3.014959e+00	+1.666553e+07
8064054628	-6.455752e+00	+4.468274e+00	+6.606392e+06
8064054716	+4.035012e+00	-1.771596e+00	+2.969576e+07
8064054973	+2.000233e+00	+1.458559e+00	+6.088730e+06
8064055487	-9.491165e+00	-1.684973e-01	+2.885646e+07
8064055748	+1.508823e+00	-3.907851e+00	+1.216597e+07
8064055766	-8.194082e-01	-7.739275e+00	+2.148836e+07
8064056168	+7.820305e+00	+2.054274e+00	+1.474746e+07
8064056352	-8.183476e+00	+6.618970e+00	+7.639797e+07
8064056882	-9.723330e+00	-5.803935e+00	+3.980943e+07
8064057376	-9.256749e+00	+4.701503e+00	+4.426676e+06
8064057778	-8.242575e+00	-8.321689e+00	+2.095170e+07
8064058153	-7.146214e+00	-8.563528e+00	+3.384570e+07
8064058554	-9.419570e+00	-6.695298e+00	+9.517792e+06
8064058636	-6.724694e+00	+4.380853e-01	+4.912515e+07
8064058659	+9.357032e+00	+1.793137e+00	+3.759412e+07
8064058741	+7.102347e+00	-1.488440e+00	+1.265198e+07
8064058923	-5.277572e+00	+7.242303e+00	+7.715671e+07
8064058934	+3.906454e+00	-2.412981e+00	+6.572726e+06
8064059706	-4.471804e+00	-2.018768e+00	+2.748441e+07
8064059740	+4.804039e+00	-1.463232e+00	+8.990502e+06
8064060686	+8.782190e+00	-9.649743e+00	+1.605126e+07
8064060698	+1.464208e+00	-6.728045e+00	+1.664016e+07
8064061242	+3.362209e+00	+3.913852e+00	+2.108136e+07
8064061627	-8.288376e+00	+7.719595e+00	+6.457311e+07
8064061797	-2.417339e+00	-4.721471e-01	+8.199264e+06
8064061809	+9.841191e+00	+6.006521e+00	+7.843233e+06
8064062442	-6.807478e-01	+1.044734e-01	+7.899788e+06
8064062739	-5.963783e+00	+1.504006e+00	+2.231041e+07
8064062759	+8.953134e+00	+6.641524e+00	+1.124382e+07
8064062917	+5.814554e+00	-7.222402e+00	+1.321611e+07
8064063408	-1.173455e+00	+8.472948e+00	+1.032127e+08
8064063640	+2.059667e+00	-1.869826e+00	+4.413698e+07
8064063817	+5.797695e+00	+2.418043e+00	+9.794373e+06
8064064843	-3.155552e+00	+7.209221e-02	+1.244652e+07
8064065162	+2.256931e+00	-5.917229e+00	+3.431391e+08
8064065229	+3.461006e+00	+5.945796e+00	+5.862591e+07
8064065746	-8.862303e+00	+8.470920e+00	+1.734059e+08
8064065781	-4.802901e+00	-8.780327e+00	+6.524436e+06
8064066074	-1.555518e-01	+9.155510e+00	+1.586228e+07
8064066136	+1.232776e+00	+6.655761e+00	+1.631185e+08
8064066548	+1.589230e+00	-5.303104e+00	+9.116288e+06
8064067184	-9.617831e+00	+8.419011e+00	+4.778699e+07
8064067910	-5.430196e+00	-4.936145e+00	+7.766529e+07
8064068156	+5.441215e+00	-8.080973e-03	+1.021915e+07
8064068692	+7.230782e+00	+7.330190e+00	+1.017466e+07
8064068736	+9.176632e+00	+1.299319e+00	+1.431350e+07
8064070666	-2.203897e+00	-5.712104e-01	+1.528222e+07
8064070876	+8.371431e+00	+2.702225e+00	+1.076789e+07
8064071029	-6.576624e+00	+8.784496e+00	+1.247220e+07
8064071344	-5.437831e+00	-6.162538e+00	+2.128954e+07
8064071426	-6.941928e+00	+3.427645e+00	+5.092346e+06
8064071717	+7.194376e+00	-7.681736e+00	+2.651413e+07
8064072056	-4.207441e+00	-8.057745e+00	+1.484801e+07
8064072287	+6.330901e+00	+5.863572e+00	+3.092275e+07
8064072486	+5.907052e+00	-1.248950e+00	+3.541922e+07
8064072539	+5.200067e+00	+9.304339e+00	+5.716940e+06
8064072576	+3.624635e+00	+9.992406e-02	+2.179168e+07
8064072600	-8.008902e+00	+8.609848e+00	+1.019222e+07
8064072655	-4.279686e+00	+6.749282e+00	+1.159247e+07
8064072691	-2.742908e+00	-8.926795e+00	+3.495672e+07
8064073720	-6.659275e+00	-7.548882e+00	+2.577515e+07
8064073913	+7.691991e-01	-1.136415e+00	+1.374543e+07
8064073983	-6.237013e+00	-1.003470e+00	+1.342457e+07
8064074026	+4.577557e+00	+7.405841e+00	+6.672582e+06
8064074529	-7.264538e+00	-4.802684e+00	+2.758499e+07
8064074718	+5.807481e+00	-7.009569e+00	+1.481893e+07
8064075191	+3.277132e-01	-5.132698e+00	+4.632819e+07
8064075302	+8.987706e+00	-2.893819e+00	+1.380661e+07
8064075521	+3.890928e+00	+3.999245e+00	+1.710069e+07
8064075891	-1.170195e+00	-4.817354e+00	+5.473736e+06
8064076304	-3.220571e+00	-6.512261e+00	+1.270176e+07
8064076861	+6.060133e-01	-1.925065e+00	+7.821718e+06
8064076908	-9.211360e+00	-8.828987e-01	+1.808502e+07
8064077362	+3.631310e+00	-8.308188e+00	+1.096229e+07
8064077365	-2.515593e+00	+3.218282e+00	+8.533635e+06
8064077675	+1.248208e+00	-6.817981e+00	+3.506107e+07
8064077734	-4.372069e+00	-4.505685e+00	+1.045928e+07
8064077914	-4.728973e+00	+6.076989e+00	+7.293953e+06
8064078091	-8.558214e+00	-8.104247e+00	+1.049446e+08
8064078120	-9.765177e+00	-2.593955e+00	+3.480066e+07
8064078249	-7.303256e+00	-2.810764e+00	+1.409285e+08
8064078388	-3.424197e+00	-9.578014e+00	+1.638269e+06
8064078406	-6.838526e+00	+1.924819e+00	+1.948259e+07
8064078751	-9.320614e+00	+9.370522e-01	+2.058251e+07
8064079323	+6.588995e-01	-1.815713e+00	+8.830010e+07
8064079946	-6.120038e-01	+2.110487e+00	+2.411976e+07
8064080627	+1.573732e+00	+4.121695e-01	+2.106545e+07
8064080832	+6.723437e+00	+4.081197e+00	+4.450944e+07
8064081531	+6.010329e+00	+5.009436e+00	+3.465474e+06
8064082307	-3.142659e+00	+9.236256e+00	+1.739139e+07
8064082373	+3.412145e+00	-3.308936e+00	+2.819115e+07
8064084011	+4.426785e+00	+5.334108e+00	+2.974174e+07
8064084427	-9.810829e+00	+1.128707e+00	+3.391481e+07
8064084660	+2.619429e+00	+3.686729e+00	+8.518050e+06
8064085080	-6.152055e+00	-1.798177e-01	+1.944079e+07
8064085188	+6.184378e+00	+8.035568e+00	+1.766658e+07
8064085282	+5.658041e+00	-5.004950e+00	+8.724568e+06
8064085289	-6.843439e+00	+8.312710e+00	+3.437314e+06
8064085882	+1.519767e+00	-2.151411e+00	+2.059544e+07
8064085900	-6.348447e+00	+8.345302e+00	+4.341188e+08
8064086495	+4.164331e+00	-2.074017e+00	+1.002527e+07
8064086627	+4.893381e+00	+6.700531e+00	+7.990750e+06
8064086663	+8.735044e+00	-9.084999e+00	+1.625386e+07
8064086676	-7.610716e+00	+7.699066e+00	+1.242786e+07
8064086786	-2.537183e+00	-1.055665e+00	+9.621294e+06
8064086846	+1.500568e+00	-3.120403e+00	+7.111813e+06
8064087182	-5.036315e+00	+2.123244e+00	+3.232394e+07
8064087711	-3.523122e+00	+5.756137e-01	+1.161694e+07
8064087737	-4.657803e+00	+8.961225e+00	+2.765222e+06
8064087897	+7.511053e+00	-3.569361e+00	+2.736199e+07
8064088132	+8.482949e+00	-2.069504e+00	+3.540474e+07
8064088459	-6.027574e+00	+5.939155e-01	+1.627463e+07
8064088513	-4.311543e+00	-8.117746e+00	+8.990918e+06
8064088521	-9.079852e+00	-3.194474e+00	+1.974720e+07
8064088809	-3.468651e+00	+4.908774e+00	+1.942870e+07
8064088878	+9.373642e-01	-1.929997e+00	+7.738032e+06
8064089194	-6.614533e+00	+4.417414e+00	+8.390216e+07
8064089789	+8.759782e+00	-4.425013e+00	+3.387114e+07
8064090388	+1.663739e+00	-6.285624e+00	+1.490734e+07
8064090658	+9.395717e+00	+4.059848e+00	+4.410106e+07
8064090922	+6.642237e+00	-8.768784e+00	+7.212194e+06
8064092129	+2.419622e+00	-5.740847e+00	+3.102141e+07
8064093074	+3.444447e+00	-7.203546e+00	+8.802779e+06
8064093339	-5.598177e+00	+1.291442e+00	+1.154186e+07
8064094070	+4.127951e+00	+1.217505e+00	+1.057642e+07
